Age,Gender,Family_Income,Study_Hours_per_Day,Attendance_Rate,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,CGPA,Semester,Department,Parental_Education,Dropout,Parental_Education_label,Department_label
22,0,25000.0,4.01,86.5,30.4,0,0,3.4,3.96,2,CS,Bachelor,0,1,2
24,0,25000.0,3.58,83.4,27.8,1,1,7.8,2.11,3,Arts,High School,0,0,0
18,1,37185.0,5.61,94.1,10.0,1,0,6.5,3.27,3,Engineering,Bachelor,0,1,1
25,1,25000.0,2.72,80.2,44.0,1,0,7.1,2.6,3,CS,PhD,0,3,2
17,0,25000.0,6.21,92.9,31.4,1,0,5.0,1.85,3,Arts,High School,1,0,0
20,0,66634.0,3.5,64.3,10.8,0,1,6.7,0.28,4,Science,High School,0,0,4
22,1,25000.0,3.94,76.1,34.6,1,1,8.2,2.32,3,Arts,Bachelor,0,1,0
21,1,52723.0,3.31,88.3,22.9,0,0,6.6,1.89,2,Business,Master,0,2,3
19,1,63145.0,4.05,95.4,30.7,1,1,3.6,2.25,3,Business,High School,0,0,3
20,0,29794.5,4.095000000000001,72.3,32.9,1,1,5.5,1.31,1,Business,Master,0,2,3
19,1,25000.0,3.52,78.7,44.6,1,0,6.9,1.19,4,CS,Bachelor,1,1,2
19,0,25193.0,4.2,83.3,16.5,1,0,8.5,1.95,4,Arts,High School,0,0,0
22,0,25000.0,3.86,74.5,36.9,1,0,6.6,3.74,1,Science,Bachelor,0,1,4
21,1,31972.0,0.76,79.9,45.9,1,1,7.5,1.85,1,Arts,Bachelor,0,1,0
19,0,26281.0,7.22,94.7,60.2,1,1,6.6,3.07,4,Business,Master,0,2,3
23,0,36914.0,6.06,73.7,42.6,0,1,3.1,4.0,1,Engineering,High School,0,0,1
21,0,68745.0,2.49,80.1,34.3,1,0,7.0,2.32,4,Arts,High School,1,0,0
22,0,48557.0,3.19,84.2,33.3,0,0,5.7,3.66,2,CS,High School,0,0,2
22,1,39877.0,3.78,85.7,48.6,1,1,9.1,2.04,1,Business,Master,0,2,3
19,1,25000.0,4.86,75.1,26.6,1,1,2.9,2.49,2,Science,High School,0,0,4
19,0,38794.0,4.61,80.6,39.6,0,0,3.5,2.18,2,Science,High School,0,0,4
22,0,83581.0,2.57,79.7,56.3,1,0,6.8,1.14,1,CS,Bachelor,0,1,2
22,1,30258.0,4.265000000000001,84.4,28.7,1,0,5.5,2.32,4,Engineering,PhD,0,3,1
21,1,29590.0,3.995,72.6,5.8,1,1,5.5,1.46,3,Engineering,Bachelor,0,1,1
21,0,27021.0,6.35,92.2,19.7,0,0,5.3,3.93,3,Arts,Bachelor,0,1,0
23,1,25000.0,3.21,84.1,33.5,1,0,5.9,2.44,2,Arts,High School,0,0,0
19,1,48083.0,5.37,90.5,20.0,1,0,4.6,3.09,2,Arts,High School,0,0,0
22,0,82936.0,4.49,77.4,25.8,1,0,7.3,3.39,2,CS,Master,0,2,2
20,0,47341.0,2.89,72.2,26.5,1,1,4.6,1.32,1,Engineering,Master,1,2,1
20,0,25000.0,4.76,74.4,36.7,1,0,6.8,1.0,4,Arts,High School,0,0,0
23,1,29803.5,3.73,87.6,18.6,0,0,5.5,4.0,2,Arts,High School,0,0,0
22,0,32428.0,5.2,78.5,23.0,1,1,8.6,0.0,4,Engineering,High School,1,0,1
22,1,50207.0,2.99,69.0,46.9,1,0,1.7,3.17,1,CS,Bachelor,0,1,2
23,0,25000.0,3.89,83.4,24.2,1,0,3.6,2.05,3,Engineering,High School,0,0,1
21,1,25000.0,5.05,79.4,38.7,1,1,9.6,1.84,3,Engineering,Bachelor,0,1,1
22,0,161652.0,1.62,79.6,30.2,1,0,5.7,0.12,1,Business,High School,1,0,3
20,1,56794.0,2.5,68.3,29.7,1,0,4.3,2.09,2,Arts,High School,0,0,0
21,1,59283.0,4.05,69.9,38.9,0,0,3.2,1.57,4,Engineering,Bachelor,0,1,1
20,0,25000.0,4.23,77.6,7.7,0,0,4.7,2.53,3,Arts,Bachelor,0,1,0
21,0,25000.0,3.88,74.6,35.3,1,1,6.0,2.7,1,Engineering,PhD,0,3,1
22,0,28377.0,3.75,62.400000000000006,36.6,0,1,5.5,3.61,4,Engineering,Bachelor,0,1,1
19,1,25000.0,3.87,88.7,40.2,0,0,6.1,3.42,2,Science,Bachelor,0,1,4
25,1,77671.0,5.33,73.5,25.5,1,0,2.3,1.92,3,CS,Master,0,2,2
18,0,69299.0,4.42,74.8,30.0,1,1,5.8,2.67,4,Engineering,High School,0,0,1
18,0,25000.0,2.55,77.8,5.0,1,0,6.1,3.95,3,Engineering,Bachelor,0,1,1
23,0,86712.0,4.21,74.3,22.0,1,0,6.1,2.59,4,Engineering,Bachelor,0,1,1
22,1,29657.0,3.9,80.3,32.1,0,1,5.6,2.1,4,CS,Bachelor,0,1,2
22,1,140594.0,3.13,90.2,47.6,0,0,3.3,2.17,1,CS,Bachelor,0,1,2
22,1,32429.0,2.03,79.7,52.1,1,1,3.8,1.4,2,Business,High School,0,0,3
21,0,42012.0,2.47,84.1,25.9,1,0,7.7,2.89,1,CS,High School,0,0,2
19,0,68868.0,2.9,63.4,40.5,1,1,4.1,2.17,1,Arts,Bachelor,1,1,0
21,1,63996.0,5.38,82.7,28.2,0,0,4.2,4.0,1,Arts,Bachelor,0,1,0
19,0,29684.0,3.87,93.8,10.6,1,0,5.5,1.31,2,Arts,Bachelor,1,1,0
23,1,27318.0,5.59,82.8,37.3,1,0,3.3,2.36,3,Engineering,Bachelor,0,1,1
20,0,40477.0,2.67,83.0,52.0,0,0,6.6,1.75,3,Science,Master,0,2,4
19,0,25000.0,3.08,84.3,25.4,0,1,3.2,3.07,2,CS,Bachelor,0,1,2
20,1,32574.0,3.27,94.5,19.1,1,0,7.5,0.37,4,CS,Bachelor,1,1,2
21,1,25000.0,3.62,92.8,30.8,0,0,3.1,3.54,3,Engineering,Bachelor,0,1,1
19,1,25000.0,4.31,73.8,28.5,1,0,5.0,2.3,2,Business,Master,0,2,3
19,0,30646.0,4.81,91.6,61.3,0,0,6.1,3.49,2,Science,Bachelor,0,1,4
21,0,63409.0,5.63,93.0,42.1,0,1,6.9,1.89,3,Arts,High School,1,0,0
21,1,51817.0,1.14,68.3,31.6,0,1,5.1,2.37,2,Engineering,Bachelor,0,1,1
19,1,28307.0,6.63,82.2,5.0,0,0,4.2,3.81,4,Engineering,Bachelor,0,1,1
20,1,84812.0,2.62,86.2,28.3,0,1,8.1,0.35,4,Business,High School,0,0,3
21,0,25000.0,4.13,59.6,52.2,1,0,5.8,2.02,2,Arts,Master,1,2,0
17,1,30604.5,4.4,76.6,31.0,0,0,5.5,2.19,2,Engineering,Bachelor,0,1,1
17,1,25000.0,4.83,76.3,39.9,1,0,2.2,3.27,3,Science,Bachelor,0,1,4
19,1,25000.0,5.46,76.8,34.7,1,1,5.8,3.11,1,CS,Bachelor,0,1,2
20,1,48532.0,5.32,90.4,24.2,0,0,5.5,3.09,3,Engineering,High School,0,0,1
21,0,25000.0,4.54,81.5,50.3,0,1,3.1,3.18,4,Engineering,High School,0,0,1
24,1,39206.0,4.98,85.4,32.3,1,0,4.1,3.6,4,Arts,Bachelor,0,1,0
22,1,79839.0,2.39,82.7,21.5,0,1,5.7,3.08,3,Engineering,Bachelor,0,1,1
20,1,25000.0,3.08,100.0,30.3,1,0,6.3,3.06,3,Business,Bachelor,0,1,3
21,1,39620.0,2.73,90.0,47.1,1,0,3.7,2.4,2,CS,Bachelor,1,1,2
18,1,41084.0,0.92,81.9,12.2,0,0,3.7,1.07,2,Business,Bachelor,1,1,3
21,1,25000.0,2.78,79.9,33.2,1,1,5.7,3.32,4,Business,High School,0,0,3
20,0,67005.0,2.65,76.4,30.9,1,1,4.0,3.31,4,CS,High School,0,0,2
21,0,25019.0,2.79,74.2,11.5,0,1,5.1,2.24,2,CS,Bachelor,0,1,2
19,0,25000.0,4.87,72.4,39.2,0,0,8.7,0.92,2,Business,High School,1,0,3
22,0,29718.0,3.98,89.9,33.1,1,1,5.5,0.95,1,CS,Bachelor,0,1,2
24,0,40687.0,5.1,74.8,40.5,1,1,7.3,1.54,2,Science,Bachelor,1,1,4
20,0,51801.0,1.96,87.1,43.7,0,1,3.3,2.32,2,Arts,High School,0,0,0
21,0,67033.0,3.15,78.0,29.3,0,0,4.1,0.0,2,Arts,High School,1,0,0
22,0,25000.0,3.49,76.0,23.3,0,0,4.1,3.19,3,Science,Bachelor,0,1,4
20,0,62937.0,5.54,79.4,12.9,0,0,3.5,3.82,2,CS,Bachelor,0,1,2
21,0,25000.0,4.08,96.3,22.3,0,0,2.3,3.96,4,Science,Bachelor,0,1,4
21,1,30885.0,4.17,100.0,30.1,0,1,5.5,3.07,4,Arts,High School,0,0,0
21,1,25256.0,2.57,79.1,18.4,1,0,6.2,1.6,4,Arts,Bachelor,1,1,0
19,0,25000.0,5.11,78.3,37.0,1,0,3.8,3.54,4,Engineering,Master,0,2,1
21,1,48693.0,3.92,89.6,19.2,1,0,4.2,2.67,3,Business,High School,0,0,3
22,1,34903.0,1.72,83.2,8.8,1,0,5.6,1.69,3,Engineering,High School,1,0,1
24,0,25000.0,4.91,76.8,23.1,0,0,5.5,1.15,1,CS,Master,0,2,2
23,1,44565.0,4.38,85.9,32.2,0,0,7.4,2.43,1,Arts,Bachelor,0,1,0
25,1,25207.0,3.55,88.1,14.9,1,0,7.5,1.52,2,CS,Bachelor,0,1,2
19,1,25000.0,3.55,80.1,19.3,1,0,4.3,3.89,3,Arts,Bachelor,0,1,0
22,0,30614.0,2.61,80.3,22.4,1,0,5.4,0.45,2,Arts,High School,1,0,0
21,1,39265.0,5.51,95.7,24.0,0,1,3.7,2.04,3,Arts,High School,0,0,0
25,0,37568.0,4.95,75.4,33.6,1,0,8.2,1.22,1,Engineering,Bachelor,0,1,1
19,1,25000.0,2.62,77.7,37.7,0,0,6.0,1.77,2,Business,Bachelor,1,1,3
19,1,49428.0,4.07,78.3,24.3,1,1,7.3,3.85,4,Arts,High School,0,0,0
19,1,26019.0,3.08,95.6,17.5,0,0,4.8,3.44,4,Business,High School,0,0,3
17,1,25000.0,2.34,66.2,31.6,1,0,7.3,1.33,4,Science,High School,0,0,4
19,0,25000.0,6.02,88.6,36.2,0,1,6.8,2.52,4,Business,High School,1,0,3
19,1,53632.0,3.54,81.8,49.4,1,1,7.8,0.41,3,CS,Bachelor,0,1,2
21,1,29954.0,2.91,96.5,43.8,1,0,3.1,2.75,1,Engineering,Master,1,2,1
21,0,33743.0,2.45,84.8,14.9,1,1,5.6,2.79,2,Science,Master,0,2,4
25,1,55686.0,3.69,64.8,28.3,1,1,7.5,1.08,3,CS,Master,1,2,2
23,0,30604.5,4.12,94.9,35.5,0,0,5.5,2.11,1,Engineering,Bachelor,0,1,1
19,0,25000.0,3.8,80.1,19.8,1,0,6.4,0.83,4,Business,Bachelor,0,1,3
19,1,31004.0,5.57,65.7,25.8,1,0,6.5,2.3,3,Science,High School,0,0,4
22,0,35767.0,5.21,78.8,38.1,0,0,6.8,1.52,1,Engineering,Master,0,2,1
18,1,25395.0,4.63,82.3,33.0,1,0,6.1,3.28,4,CS,Master,0,2,2
25,0,71987.0,7.13,73.6,30.0,0,0,6.6,2.38,1,Arts,High School,0,0,0
23,0,25000.0,4.33,69.7,22.2,1,0,6.3,0.97,2,Business,PhD,1,3,3
20,1,58223.0,2.82,84.4,12.7,1,0,7.6,2.82,1,CS,Master,0,2,2
17,0,47796.0,5.09,72.0,26.3,1,0,4.2,3.6,1,CS,Bachelor,0,1,2
24,1,39107.0,4.18,73.8,28.9,0,0,6.1,2.35,4,CS,Bachelor,0,1,2
20,1,25000.0,4.05,92.9,12.4,1,0,7.7,2.38,2,Engineering,Bachelor,0,1,1
23,1,64237.0,4.38,79.4,30.6,0,0,4.1,1.53,3,Business,High School,0,0,3
17,1,25000.0,3.49,72.3,34.7,1,1,4.3,4.0,4,Arts,High School,0,0,0
19,1,25000.0,6.43,74.8,21.7,1,1,6.4,3.75,1,Business,High School,0,0,3
21,0,26840.0,1.88,85.1,34.8,1,1,8.0,2.51,2,Science,Bachelor,0,1,4
21,1,37966.0,5.06,85.4,33.3,1,1,5.3,2.29,2,CS,Master,0,2,2
20,0,43637.0,4.17,87.3,26.3,1,1,5.7,1.67,3,Arts,Bachelor,0,1,0
22,1,50803.0,4.59,88.4,25.0,1,1,6.2,2.39,4,Science,Bachelor,0,1,4
18,1,48509.0,3.51,84.7,26.0,1,0,4.6,3.71,3,Arts,Master,0,2,0
20,1,34605.0,5.97,86.9,19.7,0,1,9.4,2.19,1,Engineering,Master,0,2,1
21,1,38160.0,5.15,78.2,34.1,0,0,3.8,2.5,4,Science,Bachelor,0,1,4
22,1,25000.0,3.0,73.1,19.9,1,0,5.7,1.58,2,Engineering,High School,0,0,1
22,1,25000.0,5.46,92.9,20.6,1,1,5.7,2.19,1,CS,Bachelor,0,1,2
18,1,50883.0,4.39,89.0,36.0,1,1,1.6,3.9,1,Engineering,Bachelor,0,1,1
17,0,49135.0,3.24,79.7,27.1,1,1,4.0,3.64,2,Science,High School,0,0,4
23,0,45903.0,1.8,76.7,30.7,1,1,3.1,1.77,2,Science,High School,0,0,4
21,0,25000.0,5.0,100.0,9.5,1,0,6.8,1.47,3,Engineering,Bachelor,0,1,1
19,1,51344.0,3.06,74.8,23.7,0,0,2.5,2.29,1,Engineering,Bachelor,0,1,1
24,0,30604.5,3.56,83.8,50.2,0,0,5.5,1.71,1,Science,Bachelor,0,1,4
21,0,56750.0,5.9,76.6,8.6,0,0,3.4,3.37,2,Science,Master,0,2,4
23,0,25425.0,2.95,78.7,51.0,1,1,7.2,2.0,3,Business,Bachelor,0,1,3
21,1,81675.0,5.75,76.0,33.1,0,0,3.0,2.84,3,Business,Bachelor,0,1,3
25,1,25000.0,2.51,64.7,23.6,1,0,6.3,0.7,2,Engineering,Master,0,2,1
24,0,85652.0,5.93,85.1,27.5,0,0,7.2,1.94,3,Arts,High School,0,0,0
20,0,25000.0,6.37,87.3,44.8,0,1,6.5,2.13,2,Science,Bachelor,0,1,4
23,0,25000.0,5.17,76.7,5.0,1,0,3.3,3.13,4,CS,Bachelor,0,1,2
22,0,33420.0,4.57,100.0,47.0,0,1,7.5,3.73,2,Business,Bachelor,0,1,3
24,0,25000.0,5.16,84.3,33.2,1,1,6.5,3.31,2,Engineering,Master,0,2,1
18,1,28470.0,3.56,83.3,42.1,1,0,1.3,4.0,2,CS,Bachelor,0,1,2
22,1,25000.0,2.27,85.1,9.0,1,1,5.7,0.35,2,Science,Master,0,2,4
23,0,25000.0,3.04,77.3,27.3,1,0,10.0,1.03,1,Arts,Bachelor,1,1,0
17,0,39820.0,6.97,74.2,5.0,1,0,7.5,1.7,1,CS,Bachelor,0,1,2
18,0,25000.0,2.49,75.9,44.4,0,1,4.6,2.46,1,Science,Master,0,2,4
17,0,25000.0,5.25,77.6,18.2,1,1,6.5,3.53,2,Business,High School,0,0,3
20,0,25000.0,3.86,86.5,18.0,0,0,4.8,3.42,2,Engineering,Bachelor,0,1,1
22,0,25000.0,3.54,79.0,6.8,0,0,7.3,1.09,4,Engineering,Bachelor,0,1,1
24,0,65314.0,6.2,86.9,35.3,0,0,4.0,1.19,1,Engineering,High School,0,0,1
21,1,25000.0,4.12,71.9,30.9,1,0,7.7,0.85,2,CS,Bachelor,1,1,2
24,1,25000.0,5.21,76.8,21.0,1,1,7.2,2.32,3,Science,High School,1,0,4
18,1,33401.0,7.12,76.3,33.2,1,1,6.7,0.43,1,CS,Bachelor,1,1,2
17,0,25000.0,3.73,51.5,20.6,1,1,9.2,0.65,4,Arts,High School,1,0,0
20,1,30604.5,3.73,63.3,8.9,0,0,5.5,1.74,2,Arts,Bachelor,1,1,0
21,1,26970.0,4.92,73.7,25.6,1,0,7.3,1.84,2,Science,High School,1,0,4
20,0,36357.0,3.58,85.7,49.7,1,1,7.5,1.66,1,CS,Bachelor,1,1,2
17,0,52379.0,4.64,87.9,41.7,0,1,6.8,1.07,2,Engineering,Bachelor,1,1,1
20,1,51779.0,5.47,70.8,35.5,0,0,6.3,1.96,1,Science,High School,0,0,4
18,0,34200.0,5.02,80.0,32.9,1,0,4.3,3.83,1,Arts,High School,0,0,0
22,0,26993.0,4.15,71.8,25.6,1,0,4.3,1.32,4,CS,PhD,0,3,2
21,1,100149.0,0.5,84.6,38.8,1,1,6.3,2.2,3,Engineering,Bachelor,0,1,1
18,1,28005.0,2.12,76.5,36.8,1,0,6.6,1.51,4,Business,High School,0,0,3
19,0,25000.0,6.38,77.7,29.0,0,0,5.5,2.44,4,Science,High School,1,0,4
18,1,25000.0,2.76,80.3,32.4,0,0,4.6,4.0,3,Science,Bachelor,0,1,4
20,1,25000.0,5.52,84.3,10.7,1,1,5.3,3.15,1,Business,High School,0,0,3
23,0,48677.0,2.41,82.4,24.2,0,1,5.4,3.6,4,Engineering,Master,0,2,1
18,1,25000.0,2.75,85.1,15.7,0,1,6.0,3.33,4,Business,Bachelor,0,1,3
22,0,29631.0,4.88,87.8,15.5,1,0,5.1,1.93,2,Engineering,PhD,0,3,1
19,0,26294.0,6.02,80.9,35.6,1,0,7.6,1.9,2,Engineering,Bachelor,0,1,1
19,1,114003.0,4.85,73.7,14.8,1,0,5.3,3.71,1,Business,Bachelor,0,1,3
20,0,25000.0,4.46,69.2,39.2,1,1,4.3,3.35,2,Arts,High School,0,0,0
18,0,25000.0,2.23,75.9,42.4,1,0,5.4,1.9,2,CS,Bachelor,0,1,2
19,0,27401.0,1.23,83.8,29.3,0,1,3.5,2.74,1,Arts,High School,0,0,0
18,1,26410.0,3.44,70.9,22.7,1,0,9.1,2.5,4,Arts,High School,0,0,0
25,1,25000.0,4.2,90.6,42.4,1,0,6.7,1.06,3,Science,High School,1,0,4
21,0,28322.0,3.93,73.6,36.6,0,0,5.5,0.38,1,Arts,High School,1,0,0
19,1,25000.0,6.87,81.1,44.3,1,0,8.0,2.01,4,Arts,Bachelor,0,1,0
21,0,36839.0,2.0,93.8,17.0,1,1,5.1,2.8,3,Engineering,Bachelor,0,1,1
20,1,25000.0,3.6,80.5,26.9,1,0,5.4,1.74,3,Arts,High School,0,0,0
20,0,29276.0,6.17,73.3,27.4,1,1,4.2,1.95,3,Arts,Bachelor,0,1,0
22,1,25000.0,4.85,61.9,32.5,1,0,3.8,1.91,3,CS,High School,0,0,2
22,1,54708.0,2.58,85.2,37.5,1,0,5.9,3.99,2,CS,Bachelor,0,1,2
19,1,85237.0,1.12,84.5,31.7,1,1,7.4,2.61,2,Science,Bachelor,0,1,4
19,0,25000.0,3.49,86.6,46.0,1,0,3.9,2.38,4,Business,Bachelor,0,1,3
20,1,68489.0,2.68,82.9,25.5,1,1,5.1,2.81,2,Business,High School,0,0,3
17,0,25000.0,3.42,77.7,17.4,1,1,5.1,2.1,2,Engineering,Master,0,2,1
17,1,25000.0,6.97,75.7,22.0,1,0,6.9,2.64,2,Engineering,Bachelor,0,1,1
24,0,84757.0,2.68,82.3,20.5,1,0,4.7,2.09,3,Business,Bachelor,0,1,3
24,0,40638.0,3.16,89.9,24.5,0,0,6.9,3.76,3,Engineering,Master,0,2,1
20,0,29812.0,5.19,58.3,26.8,1,0,6.8,0.01,4,CS,Master,1,2,2
22,0,44905.0,4.38,89.5,27.3,0,0,4.3,2.32,3,Engineering,High School,1,0,1
21,1,35050.0,5.95,79.7,32.8,1,0,5.0,3.6,1,Science,Bachelor,0,1,4
27,1,28523.0,5.06,80.7,24.5,0,1,5.6,3.32,2,Engineering,High School,0,0,1
23,1,25000.0,3.1,87.6,42.6,1,0,4.7,1.91,2,Engineering,High School,0,0,1
20,1,25278.0,4.67,80.6,6.7,1,0,3.9,3.56,4,CS,Bachelor,0,1,2
18,1,43215.0,4.15,83.8,5.0,1,0,8.2,1.44,2,CS,Master,0,2,2
17,0,27621.0,1.71,68.9,42.0,1,1,2.3,1.47,3,Science,High School,0,0,4
21,0,31202.0,3.98,79.8,41.1,1,1,5.5,2.89,1,CS,High School,0,0,2
19,0,37429.0,2.62,86.1,44.9,1,0,8.0,1.24,4,Engineering,Bachelor,0,1,1
17,0,25000.0,3.86,78.9,37.6,0,0,4.0,1.44,2,Arts,Master,0,2,0
19,0,25000.0,3.39,79.3,30.0,0,0,5.5,3.27,4,Engineering,Master,0,2,1
18,0,29219.0,3.87,83.3,26.9,1,0,5.5,2.04,2,Arts,High School,0,0,0
24,0,25000.0,4.25,85.4,10.8,1,0,1.0,3.36,3,Business,Bachelor,0,1,3
22,0,36381.0,4.75,94.2,31.8,1,1,5.4,2.18,2,Science,High School,0,0,4
21,1,25000.0,3.38,85.5,12.8,1,1,2.7,2.41,4,CS,Bachelor,1,1,2
24,0,25000.0,5.41,92.8,59.6,1,0,7.2,2.36,4,Business,Bachelor,0,1,3
21,1,55929.0,3.12,81.2,17.6,1,1,4.1,1.86,1,Engineering,High School,0,0,1
19,1,32498.0,3.31,63.1,29.1,0,0,8.7,0.56,3,Business,High School,1,0,3
24,1,25000.0,1.76,78.6,48.1,0,0,3.8,2.85,2,Science,Bachelor,0,1,4
22,0,30049.0,4.3,75.5,25.6,0,1,6.3,2.45,1,Science,Bachelor,0,1,4
18,0,68006.0,5.98,81.5,25.7,1,1,3.9,1.46,4,CS,High School,0,0,2
20,0,35464.0,3.68,79.4,5.0,0,0,5.1,2.67,4,CS,Master,1,2,2
19,0,42437.0,6.29,84.1,14.3,1,1,5.5,2.58,2,Business,High School,1,0,3
18,0,25000.0,2.58,76.6,36.7,1,0,5.5,2.45,4,CS,Master,0,2,2
23,1,29803.5,3.73,83.7,50.1,0,0,5.5,1.17,2,Arts,High School,0,0,0
25,1,119475.0,5.81,85.0,19.3,0,1,8.1,0.91,2,CS,Bachelor,1,1,2
17,1,25000.0,3.78,82.3,32.4,1,0,4.2,2.15,1,Engineering,Bachelor,0,1,1
22,0,25000.0,2.73,70.3,62.5,0,0,5.6,2.81,1,Arts,Bachelor,1,1,0
19,0,33035.0,4.34,89.2,36.8,1,1,3.4,3.75,1,CS,Master,0,2,2
19,1,50277.0,4.43,87.0,41.7,1,0,3.0,3.1,4,Business,Bachelor,0,1,3
19,0,28146.0,5.23,80.5,20.8,1,0,4.3,3.66,4,CS,High School,0,0,2
19,1,25000.0,3.57,67.5,48.6,1,0,8.5,0.0,4,Business,Bachelor,1,1,3
21,1,27857.0,2.24,84.4,21.7,0,0,2.5,2.13,3,Science,PhD,0,3,4
19,0,42568.0,3.64,77.8,19.6,0,1,6.5,2.33,4,Engineering,Bachelor,1,1,1
21,0,31202.0,3.885,62.6,47.8,1,1,5.5,2.66,2,CS,High School,0,0,2
20,0,42803.0,5.46,81.4,22.4,0,1,4.2,2.53,3,Arts,Bachelor,0,1,0
20,0,59804.0,2.04,93.6,30.0,0,1,6.7,0.51,3,Business,High School,0,0,3
19,0,34342.0,3.51,83.2,49.5,1,1,6.7,0.6,2,Arts,Bachelor,1,1,0
19,0,29238.0,4.38,81.1,19.0,0,1,5.4,1.59,3,CS,High School,0,0,2
22,0,48904.0,6.01,77.8,27.2,0,1,5.2,2.27,1,Business,Bachelor,1,1,3
22,0,25000.0,3.13,82.2,22.7,1,1,5.1,3.16,4,Science,High School,0,0,4
18,1,25000.0,2.94,82.0,26.1,0,0,4.0,1.57,4,CS,Bachelor,1,1,2
21,0,29590.0,3.885,86.8,30.5,1,1,5.5,1.89,2,CS,Bachelor,0,1,2
22,1,25000.0,1.04,77.7,46.1,1,0,4.6,0.09,4,Science,Bachelor,0,1,4
17,1,25000.0,3.26,75.5,49.7,1,0,5.8,2.22,2,Arts,Master,0,2,0
22,1,89168.0,4.77,78.5,31.9,0,0,4.4,1.36,2,Engineering,Bachelor,0,1,1
19,1,109447.0,4.46,81.3,21.3,1,0,4.3,3.88,3,Arts,Bachelor,0,1,0
22,0,25000.0,4.26,81.8,38.1,0,0,4.5,2.57,3,Engineering,High School,0,0,1
19,0,31415.0,1.87,81.9,30.1,1,0,7.8,2.6,1,Arts,High School,0,0,0
17,1,26564.0,2.34,74.1,30.5,1,1,3.0,1.75,4,Science,Bachelor,0,1,4
17,1,57786.0,5.75,81.3,17.6,1,0,8.7,2.12,1,Engineering,Master,0,2,1
21,1,65081.0,3.88,87.5,10.6,0,0,6.9,2.54,3,Arts,Bachelor,1,1,0
21,1,25000.0,3.72,92.2,29.8,0,0,2.7,3.11,4,Science,PhD,0,3,4
19,0,39561.0,2.97,89.9,17.2,1,0,4.5,4.0,1,CS,Master,0,2,2
22,0,25000.0,4.02,81.5,23.6,1,0,2.6,0.47,4,CS,Bachelor,0,1,2
17,0,85388.0,3.37,80.7,47.8,1,1,6.7,0.29,1,Arts,Bachelor,0,1,0
20,0,38721.0,5.11,91.9,29.2,1,0,7.8,1.49,1,CS,Bachelor,0,1,2
18,0,25000.0,2.63,81.1,43.3,0,0,5.9,1.38,3,CS,High School,1,0,2
19,1,25725.0,5.09,88.9,33.6,0,0,7.7,1.93,3,CS,High School,1,0,2
21,1,25000.0,6.14,81.8,37.0,1,0,5.8,3.01,2,Engineering,High School,1,0,1
19,0,40744.0,4.8,62.8,23.4,1,0,7.2,1.99,3,Science,High School,1,0,4
20,1,55556.0,2.4,87.3,43.8,0,0,6.0,1.55,3,Arts,Bachelor,1,1,0
23,1,25000.0,5.07,89.7,33.7,1,0,5.5,2.41,4,CS,Master,0,2,2
19,1,89613.0,3.36,79.4,26.8,0,0,6.9,1.58,3,Engineering,Master,1,2,1
22,0,77918.0,3.32,72.7,33.7,0,0,5.2,0.84,2,Business,Bachelor,0,1,3
18,1,25000.0,4.18,94.2,21.4,1,0,8.1,1.73,2,Arts,Bachelor,0,1,0
22,1,31060.0,3.68,80.8,26.5,0,1,4.9,3.56,1,Science,Master,0,2,4
24,0,82991.0,3.4,79.2,29.3,0,0,6.5,0.69,4,Arts,Bachelor,0,1,0
17,0,62302.0,4.89,85.6,23.7,1,1,4.2,3.65,1,Arts,Bachelor,1,1,0
19,1,25000.0,4.15,100.0,48.7,1,0,2.7,3.41,3,Business,High School,0,0,3
22,0,48465.0,1.51,85.9,25.0,0,1,6.1,1.38,3,Business,High School,0,0,3
20,0,179570.0,5.33,83.4,55.0,0,0,2.3,4.0,4,Engineering,High School,0,0,1
21,0,31669.0,5.56,82.6,30.8,1,1,9.4,1.56,2,Business,PhD,1,3,3
19,1,25000.0,4.78,95.2,27.2,0,1,4.9,3.68,1,Engineering,Bachelor,0,1,1
21,1,32973.0,4.86,86.2,23.9,0,0,5.4,2.32,3,CS,Master,0,2,2
20,0,34473.0,3.71,88.9,35.1,0,1,4.9,0.64,2,Business,High School,0,0,3
23,0,25000.0,2.44,84.4,40.7,0,1,5.8,3.06,2,Business,Bachelor,1,1,3
21,1,38753.0,4.23,86.3,5.0,1,1,6.1,3.04,2,Science,High School,0,0,4
21,1,25000.0,6.01,79.8,30.1,1,0,4.0,3.89,1,Business,High School,0,0,3
20,1,25000.0,4.35,83.4,6.1,1,0,1.0,4.0,2,Business,Master,0,2,3
19,0,46861.0,6.16,76.5,41.8,1,0,3.5,3.14,3,Science,High School,0,0,4
20,0,25000.0,6.22,77.9,42.0,1,1,4.6,4.0,2,Arts,Bachelor,0,1,0
21,0,51118.0,3.95,85.9,30.5,0,0,6.0,3.34,2,Arts,Bachelor,0,1,0
20,1,25000.0,3.4,76.4,32.5,1,0,5.8,1.7,1,Arts,High School,0,0,0
21,0,25000.0,3.44,83.0,12.8,1,0,6.9,0.84,1,Business,Bachelor,1,1,3
25,0,25000.0,3.84,79.1,23.4,0,0,2.5,4.0,2,Business,PhD,0,3,3
22,0,35317.0,2.73,73.0,22.7,1,0,3.9,1.83,4,Business,Bachelor,1,1,3
